Group/Country,Item,Month,Year,Value_USD
ASEAN,Glass and glassware,12,2015,10775798
ASEAN,Insecticides and materials,12,2015,14925372
ASEAN,"Iron, Steel",12,2015,13214758
ASEAN,Liquefied petroleum gas,12,2015,4717293
ASEAN,Maize,12,2015,2958752
ASEAN,"Motor vehicles, assembled",12,2015,37025808
ASEAN,Ores and other minerals,12,2015,9619636
ASEAN,"Other Machinery, instrument, accessory",12,2015,193600541
ASEAN,Other Preparations for Foodstuff,12,2015,25408838
ASEAN,Other base metal products,12,2015,15423113
ASEAN,Other base metals,12,2015,41012029
ASEAN,Other means of transort and equipment,12,2015,397337
ASEAN,Other petroleum products,12,2015,42200224
ASEAN,Paper,12,2015,53096475
ASEAN,Paper products,12,2015,10071779
ASEAN,Parts and accessories for motor,12,2015,76693455
ASEAN,"Petroleum oil, refined",12,2015,277414737
ASEAN,Pharmaceutical products,12,2015,13686273
ASEAN,Plastic materials,12,2015,107070095
ASEAN,"Precious stones, precious metals and their products",12,2015,512933
ASEAN,Rubber,12,2015,14679891
ASEAN,"Sweets, cookies and cereal preparations",12,2015,24079081
ASEAN,Textile fibrics,12,2015,29583078
ASEAN,Vegetable oil and fat,12,2015,56931867
ASEAN,Waste iron and steel,12,2015,167753
ASEAN,Wood and wooden products,12,2015,99804420
Australia,Animal fodder and materials,1,2015,1391401
Australia,Articles of iron and steel,1,2015,218473
Australia,"Auxiliary materials for textile, garment, leather, footwear",1,2015,2474009
Australia,Chemical products,1,2015,2850325
Australia,Chemicals,1,2015,183362
Australia,Coal,1,2015,13772858
Australia,Cotton,1,2015,1686119
Australia,Dairy products,1,2015,4791911
Australia,Fresh and pocessed vegetables and fruit,1,2015,287603
Australia,"Iron, Steel",1,2015,4465174
Australia,Liquefied petroleum gas,1,2015,0
Australia,Ores and other minerals,1,2015,717917
Australia,"Other Machinery, instrument, accessory",1,2015,10868437
Australia,Other Preparations for Foodstuff,1,2015,380099
Australia,Other base metals,1,2015,30358518
Australia,Other petroleum products,1,2015,1549243
Australia,Pharmaceutical products,1,2015,7132631
Australia,Plastic materials,1,2015,709851
Australia,"Precious stones, precious metals and their products",1,2015,1143920
Australia,Vegetable oil and fat,1,2015,218821
Australia,Waste iron and steel,1,2015,8072217
Australia,Wheat,1,2015,29957950
Australia,Wood and wooden products,1,2015,368639
Australia,Animal fodder and materials,2,2015,1912825
Australia,Articles of iron and steel,2,2015,95338
Australia,"Auxiliary materials for textile, garment, leather, footwear",2,2015,1462222
Australia,Chemical products,2,2015,1014008
Australia,Chemicals,2,2015,30427
Australia,Coal,2,2015,11919491
Australia,Cotton,2,2015,267669
Australia,Dairy products,2,2015,820577
Australia,Fresh and pocessed vegetables and fruit,2,2015,155718
Australia,"Iron, Steel",2,2015,818708
Australia,Liquefied petroleum gas,2,2015,0
Australia,Ores and other minerals,2,2015,333508
Australia,"Other Machinery, instrument, accessory",2,2015,9206488
Australia,Other Preparations for Foodstuff,2,2015,284010
Australia,Other base metals,2,2015,10754774
Australia,Other petroleum products,2,2015,1046334
Australia,Pharmaceutical products,2,2015,2631904
Australia,Plastic materials,2,2015,298459
Australia,"Precious stones, precious metals and their products",2,2015,1064798
Australia,Vegetable oil and fat,2,2015,60998
Australia,Waste iron and steel,2,2015,4737567
Australia,Wheat,2,2015,7650220
Australia,Wood and wooden products,2,2015,78280
Australia,Animal fodder and materials,3,2015,2962614
Australia,Articles of iron and steel,3,2015,434610
Australia,"Auxiliary materials for textile, garment, leather, footwear",3,2015,4056262
Australia,Chemical products,3,2015,2190143
Australia,Chemicals,3,2015,218600
Australia,Coal,3,2015,12170332
Australia,Cotton,3,2015,630825
Australia,Dairy products,3,2015,10585748
Australia,Fresh and pocessed vegetables and fruit,3,2015,113743
Australia,"Iron, Steel",3,2015,5085569
Australia,Liquefied petroleum gas,3,2015,3720315
Australia,Ores and other minerals,3,2015,6074141
Australia,"Other Machinery, instrument, accessory",3,2015,4262629
Australia,Other Preparations for Foodstuff,3,2015,386912
Australia,Other base metals,3,2015,25870694
Australia,Other petroleum products,3,2015,724573
Australia,Pharmaceutical products,3,2015,2745392
Australia,Plastic materials,3,2015,2888724
Australia,"Precious stones, precious metals and their products",3,2015,1062485
Australia,Vegetable oil and fat,3,2015,603501
Australia,Waste iron and steel,3,2015,6461900
Australia,Wheat,3,2015,47117969
Australia,Wood and wooden products,3,2015,569389
Australia,Animal fodder and materials,4,2015,1844740
Australia,Articles of iron and steel,4,2015,236266
Australia,"Auxiliary materials for textile, garment, leather, footwear",4,2015,4478024
Australia,Chemical products,4,2015,2718928
Australia,Chemicals,4,2015,202024
Australia,Coal,4,2015,0
Australia,Cotton,4,2015,147070
Australia,Dairy products,4,2015,5547143
Australia,Fresh and pocessed vegetables and fruit,4,2015,632871
Australia,"Iron, Steel",4,2015,6063157
Australia,Liquefied petroleum gas,4,2015,3682407
Australia,Ores and other minerals,4,2015,2636014
Australia,"Other Machinery, instrument, accessory",4,2015,2089261
Australia,Other Preparations for Foodstuff,4,2015,310316
Australia,Other base metals,4,2015,26239187
Australia,Other petroleum products,4,2015,871230
Australia,Pharmaceutical products,4,2015,2093318
Australia,Plastic materials,4,2015,2598839
Australia,"Precious stones, precious metals and their products",4,2015,1069131
Australia,Vegetable oil and fat,4,2015,440154
Australia,Waste iron and steel,4,2015,10010848
Australia,Wheat,4,2015,27153946
Australia,Wood and wooden products,4,2015,187096
Australia,Animal fodder and materials,5,2015,1972638
Australia,Articles of iron and steel,5,2015,297920
Australia,"Auxiliary materials for textile, garment, leather, footwear",5,2015,2411885
Australia,Chemical products,5,2015,3779558
Australia,Chemicals,5,2015,219705
Australia,Coal,5,2015,12044602
Australia,Cotton,5,2015,647273
Australia,Dairy products,5,2015,2792804
Australia,Fresh and pocessed vegetables and fruit,5,2015,1095575
Australia,"Iron, Steel",5,2015,1142733
Australia,Liquefied petroleum gas,5,2015,0
Australia,Ores and other minerals,5,2015,3484217
Australia,"Other Machinery, instrument, accessory",5,2015,3384984
Australia,Other Preparations for Foodstuff,5,2015,614359
Australia,Other base metals,5,2015,21194888
Australia,Other petroleum products,5,2015,1662066
Australia,Pharmaceutical products,5,2015,8518144
Australia,Plastic materials,5,2015,2029128
Australia,"Precious stones, precious metals and their products",5,2015,438674
Australia,Vegetable oil and fat,5,2015,799991
Australia,Waste iron and steel,5,2015,2801186
Australia,Wheat,5,2015,24143731
Australia,Wood and wooden products,5,2015,409655
Australia,Animal fodder and materials,6,2015,1555292
Australia,Articles of iron and steel,6,2015,313840
Australia,"Auxiliary materials for textile, garment, leather, footwear",6,2015,3043344
Australia,Chemical products,6,2015,2868161
Australia,Chemicals,6,2015,272221
Australia,Coal,6,2015,5251908
Australia,Cotton,6,2015,6230229
Australia,Dairy products,6,2015,2337678
Australia,Fresh and pocessed vegetables and fruit,6,2015,2406007
Australia,"Iron, Steel",6,2015,6829155
Australia,Liquefied petroleum gas,6,2015,0
Australia,Ores and other minerals,6,2015,3319932
Australia,"Other Machinery, instrument, accessory",6,2015,8225348
Australia,Other Preparations for Foodstuff,6,2015,576245
Australia,Other base metals,6,2015,31235314
Australia,Other petroleum products,6,2015,585960
Australia,Pharmaceutical products,6,2015,5449819
Australia,Plastic materials,6,2015,1958017
Australia,"Precious stones, precious metals and their products",6,2015,1123719
Australia,Vegetable oil and fat,6,2015,56099
Australia,Waste iron and steel,6,2015,7871644
Australia,Wheat,6,2015,55074602
Australia,Wood and wooden products,6,2015,340940
Australia,Animal fodder and materials,7,2015,607341
Australia,Articles of iron and steel,7,2015,1421996
Australia,"Auxiliary materials for textile, garment, leather, footwear",7,2015,4501396
Australia,Chemical products,7,2015,3038628
Australia,Chemicals,7,2015,132323
Australia,Coal,7,2015,11514566
Australia,Cotton,7,2015,10585698
Australia,Dairy products,7,2015,3007165
Australia,Fresh and pocessed vegetables and fruit,7,2015,3173089
Australia,"Iron, Steel",7,2015,487013
Australia,Liquefied petroleum gas,7,2015,0
Australia,Ores and other minerals,7,2015,975777
Australia,"Other Machinery, instrument, accessory",7,2015,13364405
Australia,Other Preparations for Foodstuff,7,2015,286165
Australia,Other base metals,7,2015,30747651
Australia,Other petroleum products,7,2015,1954498
Australia,Pharmaceutical products,7,2015,3225035
Australia,Plastic materials,7,2015,1290950
Australia,"Precious stones, precious metals and their products",7,2015,770261
Australia,Vegetable oil and fat,7,2015,113502
Australia,Waste iron and steel,7,2015,3721345
Australia,Wheat,7,2015,13252035
Australia,Wood and wooden products,7,2015,382810
Australia,Animal fodder and materials,8,2015,588375
Australia,Articles of iron and steel,8,2015,1083066
Australia,"Auxiliary materials for textile, garment, leather, footwear",8,2015,3225110
Australia,Chemical products,8,2015,2886856
Australia,Chemicals,8,2015,154417
Australia,Coal,8,2015,9852549
Australia,Cotton,8,2015,11155613
Australia,Dairy products,8,2015,1606413
Australia,Fresh and pocessed vegetables and fruit,8,2015,3209313
Australia,"Iron, Steel",8,2015,592427
Australia,Liquefied petroleum gas,8,2015,0
Australia,Ores and other minerals,8,2015,1050850
Australia,"Other Machinery, instrument, accessory",8,2015,3328489
Australia,Other Preparations for Foodstuff,8,2015,536641
Australia,Other base metals,8,2015,52958067
Australia,Other petroleum products,8,2015,832679
Australia,Pharmaceutical products,8,2015,5049005
Australia,Plastic materials,8,2015,2442463
Australia,"Precious stones, precious metals and their products",8,2015,825511
Australia,Vegetable oil and fat,8,2015,127903
Australia,Waste iron and steel,8,2015,14915601
Australia,Wheat,8,2015,14746023
Australia,Wood and wooden products,8,2015,342990
Australia,Animal fodder and materials,9,2015,650353
Australia,Articles of iron and steel,9,2015,432495
Australia,"Auxiliary materials for textile, garment, leather, footwear",9,2015,2977235
Australia,Chemical products,9,2015,3111543
Australia,Chemicals,9,2015,95685
Australia,Coal,9,2015,30135966
Australia,Cotton,9,2015,34584242
Australia,Dairy products,9,2015,2437578
Australia,Fresh and pocessed vegetables and fruit,9,2015,2383039
Australia,"Iron, Steel",9,2015,2462634
Australia,Liquefied petroleum gas,9,2015,0
Australia,Ores and other minerals,9,2015,2608688
Australia,"Other Machinery, instrument, accessory",9,2015,3999566
Australia,Other Preparations for Foodstuff,9,2015,504830
Australia,Other base metals,9,2015,46562028
Australia,Other petroleum products,9,2015,732360
Australia,Pharmaceutical products,9,2015,7502064
Australia,Plastic materials,9,2015,906825
Australia,"Precious stones, precious metals and their products",9,2015,939195
Australia,Vegetable oil and fat,9,2015,65991
Australia,Waste iron and steel,9,2015,3480452
Australia,Wheat,9,2015,34053545
Australia,Wood and wooden products,9,2015,250785
Australia,Animal fodder and materials,10,2015,1638699
Australia,Articles of iron and steel,10,2015,388607
Australia,"Auxiliary materials for textile, garment, leather, footwear",10,2015,2277384
Australia,Chemical products,10,2015,3477211
Australia,Chemicals,10,2015,122749
Australia,Coal,10,2015,0
Australia,Cotton,10,2015,13697301
Australia,Dairy products,10,2015,952676
Australia,Fresh and pocessed vegetables and fruit,10,2015,1357723
Australia,"Iron, Steel",10,2015,541331
Australia,Liquefied petroleum gas,10,2015,0
Australia,Ores and other minerals,10,2015,1949343
Australia,"Other Machinery, instrument, accessory",10,2015,6256842
Australia,Other Preparations for Foodstuff,10,2015,275030
Australia,Other base metals,10,2015,39419277
Australia,Other petroleum products,10,2015,538191
Australia,Pharmaceutical products,10,2015,4032950
Australia,Plastic materials,10,2015,4782733
Australia,"Precious stones, precious metals and their products",10,2015,1815958
Australia,Vegetable oil and fat,10,2015,261457
Australia,Waste iron and steel,10,2015,5715750
Australia,Wheat,10,2015,27031569
Australia,Wood and wooden products,10,2015,394761
Australia,Animal fodder and materials,11,2015,1144068
Australia,Articles of iron and steel,11,2015,163489
Australia,"Auxiliary materials for textile, garment, leather, footwear",11,2015,3698025
Australia,Chemical products,11,2015,1951481
Australia,Chemicals,11,2015,29046
Australia,Coal,11,2015,15156281
Australia,Cotton,11,2015,3028834
Australia,Dairy products,11,2015,3037722
Australia,Fresh and pocessed vegetables and fruit,11,2015,1915186
Australia,"Iron, Steel",11,2015,372362
Australia,Liquefied petroleum gas,11,2015,0
Australia,Ores and other minerals,11,2015,721814
Australia,"Other Machinery, instrument, accessory",11,2015,4179697
Australia,Other Preparations for Foodstuff,11,2015,838289
Australia,Other base metals,11,2015,35210967
Australia,Other petroleum products,11,2015,1699017
Australia,Pharmaceutical products,11,2015,5370499
Australia,Plastic materials,11,2015,2672408
Australia,"Precious stones, precious metals and their products",11,2015,1949884
Australia,Vegetable oil and fat,11,2015,88335
Australia,Waste iron and steel,11,2015,829442
Australia,Wheat,11,2015,26566956
Australia,Wood and wooden products,11,2015,291286
Australia,Animal fodder and materials,12,2015,1623116
Australia,Articles of iron and steel,12,2015,290598
Australia,"Auxiliary materials for textile, garment, leather, footwear",12,2015,3211591
Australia,Chemical products,12,2015,2653061
Australia,Chemicals,12,2015,250861
Australia,Coal,12,2015,21095600
Australia,Cotton,12,2015,4434214
Australia,Dairy products,12,2015,3301693
Australia,Fresh and pocessed vegetables and fruit,12,2015,1399522
Australia,"Iron, Steel",12,2015,1376789
Australia,Liquefied petroleum gas,12,2015,0
Australia,Ores and other minerals,12,2015,175847
Australia,"Other Machinery, instrument, accessory",12,2015,5253202
Australia,Other Preparations for Foodstuff,12,2015,367565
Australia,Other base metals,12,2015,35415466
Australia,Other petroleum products,12,2015,813819
Australia,Pharmaceutical products,12,2015,5789976
Australia,Plastic materials,12,2015,1729091
Australia,"Precious stones, precious metals and their products",12,2015,1303663
Australia,Vegetable oil and fat,12,2015,471873
Australia,Waste iron and steel,12,2015,3869996
Australia,Wheat,12,2015,1230071
Australia,Wood and wooden products,12,2015,511157
"China, PR",Animal fodder and materials,1,2015,30442959
"China, PR","Aromatic substance, cosmetic and cleaning preparations",1,2015,2879969
"China, PR",Articles of iron and steel,1,2015,158757795
"China, PR",Articles of plastics,1,2015,86051256
"China, PR",Articles of rubber,1,2015,15981606
"China, PR",Auxiliary materials for cigarettes,1,2015,1243723
"China, PR",Auxiliary materials for medicaments,1,2015,15964981
"China, PR","Auxiliary materials for textile, garment, leather, footwear",1,2015,129453735
"China, PR",Cameras and their parts,1,2015,79603920
"China, PR",Chemical products,1,2015,60468913
"China, PR",Chemicals,1,2015,86916872
"China, PR",Coal,1,2015,10030352
"China, PR","Computers, Electronical products & parts",1,2015,438076855
"China, PR",Cotton,1,2015,320523
"China, PR",Domestic electrical appliances and parts,1,2015,28810053
"China, PR",Electrical wire and cable,1,2015,43878038
"China, PR",Fertilizers,1,2015,46611255
"China, PR","Fibres, not spun",1,2015,54972346
"China, PR",Fishery products,1,2015,6379421
"China, PR",Fresh and pocessed vegetables and fruit,1,2015,11950515
"China, PR",Glass and glassware,1,2015,14881203
"China, PR",Insecticides and materials,1,2015,45077080
"China, PR","Iron, Steel",1,2015,387383949
"China, PR",Liquefied petroleum gas,1,2015,18364293
"China, PR","Motor vehicles, assembled",1,2015,65385842
"China, PR",Ores and other minerals,1,2015,5728213
"China, PR","Other Machinery, instrument, accessory",1,2015,910109771
"China, PR",Other Preparations for Foodstuff,1,2015,3110453
"China, PR",Other base metal products,1,2015,15436845
"China, PR",Other base metals,1,2015,70332136
"China, PR",Other means of transort and equipment,1,2015,6011439
"China, PR",Other petroleum products,1,2015,6408420
"China, PR",Paper,1,2015,21832106
"China, PR",Paper products,1,2015,16794422
"China, PR",Parts and accessories for motor,1,2015,39269925
"China, PR","Petroleum oil, refined",1,2015,87290365
"China, PR",Pharmaceutical products,1,2015,4227450
"China, PR",Plastic materials,1,2015,46827313
"China, PR","Precious stones, precious metals and their products",1,2015,5176847
"China, PR",Rubber,1,2015,3587247
"China, PR","Sweets, cookies and cereal preparations",1,2015,1055745
"China, PR",Telephones and their parts,1,2015,731193102
"China, PR",Textile fibrics,1,2015,403875725
"China, PR",Vegetable oil and fat,1,2015,308999
"China, PR",Wood and wooden products,1,2015,25588706
"China, PR",Animal fodder and materials,2,2015,13762995
"China, PR","Aromatic substance, cosmetic and cleaning preparations",2,2015,1546880
"China, PR",Articles of iron and steel,2,2015,118662129
"China, PR",Articles of plastics,2,2015,64490915
"China, PR",Articles of rubber,2,2015,11268746
"China, PR",Auxiliary materials for cigarettes,2,2015,1277083
"China, PR",Auxiliary materials for medicaments,2,2015,8788392
"China, PR","Auxiliary materials for textile, garment, leather, footwear",2,2015,103448416
"China, PR",Cameras and their parts,2,2015,53364669
"China, PR",Chemical products,2,2015,40308158
"China, PR",Chemicals,2,2015,52581715
"China, PR",Coal,2,2015,5073933
"China, PR","Computers, Electronical products & parts",2,2015,321454516
"China, PR",Cotton,2,2015,152120
"China, PR",Domestic electrical appliances and parts,2,2015,15309867
"China, PR",Electrical wire and cable,2,2015,35807387
"China, PR",Fertilizers,2,2015,19874639
"China, PR","Fibres, not spun",2,2015,34004949
"China, PR",Fishery products,2,2015,3293637
"China, PR",Fresh and pocessed vegetables and fruit,2,2015,9570017
"China, PR",Glass and glassware,2,2015,11499493
"China, PR",Insecticides and materials,2,2015,29461839
"China, PR","Iron, Steel",2,2015,225982691
"China, PR",Liquefied petroleum gas,2,2015,18572528
"China, PR","Motor vehicles, assembled",2,2015,46972864
"China, PR",Ores and other minerals,2,2015,3554693
"China, PR","Other Machinery, instrument, accessory",2,2015,699692244
"China, PR",Other Preparations for Foodstuff,2,2015,1872776
"China, PR",Other base metal products,2,2015,12639219
"China, PR",Other base metals,2,2015,47043076
